Restaurant Name,Food Item,index,BERT embeddings
Afternoon Delight,"Krabmeat Salad krabmeat, served on a bed of mixed greens, garnished with tomato wedges, broccoli buds, onions, mushrooms,  lemon wedge, alfalfa sprouts and fresh pineapple.Neptune &amp; Fruit krab salad, with fresh strawberries, cantaloupe, honeydew melon, fresh pineapple, bananas, apple wedges and orange wedges garnished with frozen yogurt.Chicken &amp; Fruit chicken salad, with fresh strawberries, cantaloupe,  honeydew melon, fresh pineapple, bananas, apple wedges and orange wedges garnished with frozen yogurt.Tuna &amp; Fruit albacore tuna salad, with fresh strawberries, cantaloupe,  honeydew melon, fresh pineapple, bananas, apple wedges and orange wedges garnished with frozen yogurt.Chicken &amp; Vegetable chicken salad, served on a bed of mixed greens,  accompanied with tomato wedges, cauliflower, red onions,  broccoli buds, cantaloupe, egg, black olives and alfalfa sprouts.Tuna &amp; Vegetable albacore tuna salad, served on a bed of mixed greens,  accompanied with tomato wedges, cauliflower, red onions,  broccoli buds, cantaloupe, egg, black olives and alfalfa sprouts.Lemon Chicken Salad marinated chicken breast served hot over mixed greens with red onions and alfalfa sprouts. garnished with tomato wedges, strawberries and oranges.Chefs Salad breast of turkey, baked ham and swiss cheese served on a bed of mixed greens with tomato wedges, broccoli buds,  sprouts, sunflower seeds and a hard boiled egg.A.d. House Salad a bed of mixed greens with mushrooms, red onions, broccoli buds, cauliflower, tomato wedges, topped with cheddar cheese, alfalfa sprouts and sunflower seeds.Veggie Nacho Salad a bed of nacho chips, covered in melted swiss and cheddar cheeses, chopped lettuce, tomatoes, red onions, with a side of avocado blend and vegetarian refried beans.Beef Nacho Salad a bed of nacho chips, covered in spiced ground beef, melted swiss and cheddar cheeses, chopped lettuce, tomatoes, and red onions. with a side of vegetarian refried beans.Chicken Nacho Salad a bed of nacho chips covered with seasoned chicken, melted swiss and cheddar cheeses, chopped lettuce, tomatoes, and red onions. with a side of vegetarian refried beans.Large Salad Bar help yourself to our assortment of fresh greens, condiments,  salads and dressings.Small Salad Bar NoneThe Famous Veggie Bake Stuffed Potato a baked potato stuffed with broccoli, cauliflower and zucchini, blended with sour cream, cream cheese, swiss and cheddar cheeses. topped with alfalfa sprouts, sunflower seeds and tomato.Baked Lasagna freshly made tomato, spinach and egg pasta layered with zucchini, mushrooms, spinach leaves, broccoli, asparagus,  onions, ricotta cheese, black olives, topped with our marinara sauce and mozzarella cheese. served with soup or salad.Spinach &amp; Mushroom Quiche spinach leaves, mushrooms, tomato, swiss, cheddar,  parmesan, ricotta, feta cheese and sunflower seeds. served with a cup of soup or a small tossed salad.Quiche Of The Day served with a cup of soup or a small tossed salad.Veggie Bagel a garlic bagel with cream cheese, hummus, carrots, red onions, sprouts, lettuce and tomatoes.Turkey Lavash turkey breast, swiss cheese, lettuce, tomatoes, alfalfa sprouts and honey mustard rolled in a flavored lavash.B.l.t. bacon, lettuce and tomatoes with mayonnaise on whole wheat bread. also available with turkey bacon.Egg Salad Florentine egg salad and chopped spinach leaves served on our whole wheat bread with lettuce and tomato.Grilled Turkey turkey, swiss cheese, coleslaw and thousand island dressing on grilled challah.Rueben corned beef, swiss cheese, sauerkraut and thousand island dressing on grilled pumpernickel.Patty Melt roast beef and cheddar cheese served hot on grilled sourdough bread.Grilled Cheese swiss and cheddar cheeses on grilled sourdough with a side of lettuce and tomato.Hot Fudge Brownie Delight frozen yogurt served on a fresh baked brownie, topped with hot fudge and whipped cream.The Split Personality two flavors of frozen yogurt, served with a split banana,  strawberries, blueberries, pineapple and whipped cream.The Berry Patch your choice of frozen yogurt, surrounded by strawberries,  blueberries and raspberries.The Greatest Hot Fudge frozen yogurt, hot fudge and real whipped cream.Fruit Plate an assortment of fresh fruits with frozen yogurt and low fat granola.Frozen Yogurt Sundaes strawberry, blueberry, raspberry, pineapple, banana or low fat granola.Oreo Sundaes NoneThe Muffin Delight a hot split bran muffin filled with your choice of frozen yogurt.Our Famous Fresh Bran Muffins selections change day by dayLemon Meringue Pie NoneFresh Baked Carrot Cake NoneBrownie the bestChocolate Chip Cookies None",0,"[-0.04167620837688446, 0.012205949984490871, -0.029018225148320198, 0.037933919578790665, -0.005772164557129145, 0.028786011040210724, -0.017898837104439735, 0.029296530410647392, 0.013771267607808113, 0.05806437134742737, 0.03972354158759117, 0.05365556851029396, 0.010674456134438515, -0.022753197699785233, 0.02802439033985138, -0.04628175124526024, 0.027013609185814857, -0.06281807273626328, 0.04324213042855263, 0.0299509447067976, 0.03414923697710037, -0.024303071200847626, 0.03529280796647072, 0.015330146998167038, 0.08698465675115585, -0.0064168465323746204, 0.0013151667080819607, -0.027334555983543396, -0.024132413789629936, 0.017886871472001076, 0.016640983521938324, 0.08067925274372101, 0.043440017849206924, -0.060912441462278366, 0.0366547629237175, 0.0040946523658931255, 0.026202715933322906, -0.028216637670993805, 0.01875152811408043, 0.02990736812353134, 0.022742711007595062, 0.03192036971449852, 0.011389253661036491, -0.04444638639688492, 0.05844079703092575, -0.030488498508930206, -0.006651998031884432, -0.03655451536178589, 0.023539168760180473, 0.00889323279261589, 0.02292473427951336, -0.016096798703074455, 0.020998435094952583, -0.04888967052102089, 0.022857990115880966, 0.022757137194275856, -0.02827700972557068, -0.027932606637477875, -0.021488873288035393, 0.0037864786572754383, -0.08747868984937668, 0.014822018332779408, -0.0380612276494503, -0.010701063089072704, -0.006359387189149857, 0.04223363846540451, -0.01661282777786255, 0.07888844609260559, -0.04500686004757881, -0.024656670168042183, -0.016341807320713997, 0.005634825676679611, 0.004042685963213444, -0.026249142363667488, 0.09234604984521866, -0.06061943247914314, 0.012492820620536804, 0.045454420149326324, -0.03497334569692612, -0.010428379289805889, -0.009570205584168434, 0.013277311809360981, 0.0019612638279795647, 0.02943817526102066, -0.015514569357037544, -0.02574019692838192, 0.005719367414712906, -0.03934059664607048, -0.04907745122909546, 0.07613265514373779, -0.0682779923081398, 0.0023035984486341476, 0.059146590530872345, 0.031087586656212807, -0.06046075373888016, 0.03014972060918808, -0.047199830412864685, 0.0638895332813263, 0.058701034635305405, 0.05883518606424332, -0.06324102729558945, 0.013852845877408981, 0.029042037203907967, 0.04078511893749237, -0.04829949513077736, -0.028704475611448288, -0.04354020953178406, 0.027869854122400284, -0.02332405000925064, 0.05234986171126366, -0.02251705527305603, 0.01425783522427082, 0.04690158739686012, 0.039134081453084946, -0.005442275665700436, 0.032492224127054214, 0.024623898789286613, -0.012589973397552967, -0.05813390389084816, -0.009280248545110226, -0.03697284683585167, 0.019348114728927612, -0.023496253415942192, -0.004958179779350758, -0.0006969711394049227, -0.03312726318836212, 0.01609800010919571, 0.0487455353140831, 0.00664112763479352, -0.04117222875356674, -0.04952763766050339, -0.003268105210736394, 0.01258037704974413, 0.011884992942214012, 0.021507032215595245, 0.0803738385438919, -0.0012605914380401373, -0.008243897929787636, -0.0033726582769304514, 0.008464924991130829, -0.03891933336853981, -0.03193730488419533, -0.02282164804637432, -0.007859867997467518, 0.004812722094357014, -0.0425664484500885, 0.024506201967597008, 0.004733460955321789, -0.0010981897357851267, 0.05219113826751709, 0.000740236893761903, 0.07013272494077682, -0.07440774142742157, -0.03046046383678913, -0.0201690923422575, -0.002102889120578766, -0.020227892324328423, -0.0167145524173975, 0.03667149320244789, 0.008669416420161724, 0.0400255061686039, -0.02893400937318802, -0.002700628014281392, -0.050511348992586136, -0.00372679834254086, -0.015817495062947273, -0.014708819799125195, -0.01682346500456333, 0.004494525957852602, 0.02268257550895214, 0.00254488131031394, -0.019232727587223053, 0.02492683380842209, -0.0015252844896167517, 0.053586483001708984, -0.0506281740963459, 0.028278201818466187, -0.0025115166790783405, 0.03623496741056442, 0.028866201639175415, -0.029458407312631607, -0.009364045225083828, 0.020692426711320877, 0.008759425021708012, 0.018173355609178543, -0.016849862411618233, 0.0194404274225235, -0.057396359741687775, 0.0700230523943901, 0.07790998369455338, -0.03263929858803749, 0.008779824711382389, 0.0033995993435382843, 0.05773463100194931, 0.026608629152178764, -0.024755680933594704, -0.03994135558605194, -0.015866799280047417, 0.09598411619663239, -0.017103934660553932, 0.015855615958571434, 0.004264832939952612, -0.018606269732117653, -0.019378777593374252, -0.025049949064850807, -0.02535882033407688, 0.02529107965528965, -0.031664591282606125, 0.04886578023433685, 0.022524287924170494, 0.0014710889663547277, 0.018513746559619904, 0.03249359130859375, -0.038179658353328705, 0.06623734533786774, 0.04075807332992554, 0.010102282278239727, -0.0147289102897048, 0.024271994829177856, -0.020841531455516815, 0.023277083411812782, 0.03428320214152336, -0.011813316494226456, 0.012586903758347034, -0.039091650396585464, 0.017954492941498756, -0.051209740340709686, -0.010687802918255329, -0.052139297127723694, 0.04896481707692146, 0.040639664977788925, -0.05422432720661163, -0.03230784460902214, -0.04727136343717575, -0.0385819636285305, 0.035001009702682495, -0.02404792234301567, 0.03646073490381241, 0.010263507254421711, 0.017369553446769714, 0.010143063962459564, 0.029012475162744522, -0.07990989834070206, -0.0375346839427948, 0.021427880972623825, -0.0447472482919693, 0.005261313635855913, -0.029627766460180283, 0.04319637268781662, 0.003342494135722518, -0.004941095598042011, 0.045780327171087265, 0.053891200572252274, -0.03358640894293785, 0.020200438797473907, -0.014345960691571236, -0.014263437129557133, -0.014489743858575821, 0.004721201024949551, 0.024250991642475128, -0.010213570669293404, -0.03364287316799164, 0.07769878208637238, -0.018762094900012016, -0.03193804994225502, 0.07102005183696747, 0.007909784093499184, -0.00947924330830574, -0.028044966980814934, -0.03284788131713867, -0.03417142108082771, 0.004945273045450449, 0.009118730202317238, -0.04868544638156891, -0.05950840562582016, -0.00932781770825386, -0.08453947305679321, 0.024828657507896423, -0.006946507375687361, -0.0049455249682068825, 0.011577519588172436, 0.020166849717497826, -0.11010583490133286, -0.029661696404218674, 0.034094445407390594, 0.002210013335570693, 0.0414893701672554, -0.02789749950170517, -0.02298251911997795, 0.048537783324718475, -0.008157455362379551, 0.08903069794178009, -0.0369020514190197, 0.007744935341179371, -0.030999012291431427, 0.016482289880514145, 0.004267705138772726, 0.045724593102931976, 0.005265508778393269, 0.009186034090816975, 0.0238624457269907, 0.008369595743715763, 0.003901322605088353, 0.022070275619626045, -0.013973427005112171, -0.02636384218931198, -0.01657453551888466, -0.029272649437189102, -0.014144321903586388, -0.052588675171136856, -0.09258215874433517, 0.027927855029702187, 0.023117486387491226, 0.051464442163705826, -0.059548668563365936, -0.021934563294053078, 0.06708890199661255, -0.013959570787847042, -0.019067563116550446, -0.0012948735384270549, -0.0028368481434881687, 0.034087423235177994, -0.0001363327755825594, -0.004691177047789097, 0.0033316020853817463, -0.01080343872308731, 0.020822500810027122, -0.018033111467957497, 0.034505002200603485, 0.0004061689251102507, 0.016368810087442398, 0.021999727934598923, -0.0022104508243501186, -0.020709408447146416, -0.010894876904785633, 0.04756660386919975, 0.002440505661070347, 0.012834607623517513, 0.017373492941260338, 0.029450297355651855, -0.0004981791717000306, 0.013610550202429295, -0.035548027604818344, -0.024175111204385757, -0.02231620065867901, 0.011600836180150509, -0.035821229219436646, -0.008637587539851665, -0.041480109095573425, -0.004849101882427931, -0.03567303344607353, -0.043567344546318054, 0.06619057059288025, 0.020302725955843925, 0.02937726490199566, -0.019793519750237465, 0.02001122385263443, 0.024030882865190506, -0.013447172939777374, 0.005635259672999382, 0.06640607118606567, 0.0668216198682785, -0.0427711084485054, -0.03467987850308418, 0.027777906507253647, -0.008289523422718048, 0.03535246104001999, 0.012755004689097404, 0.03591887652873993, 0.0008418413926847279, -0.036688219755887985, 0.0027112162206321955, -0.013199291191995144, -0.04930499941110611, 0.0028694584034383297, 0.0476047545671463, -0.0013857545563951135, -0.04532846063375473, -0.011213570833206177, -0.07631316781044006, -0.021273087710142136, -0.012793481349945068, 0.005249105393886566, 0.024487420916557312, -0.0801488608121872, -0.020576339215040207, -0.02881889045238495, 0.001555766211822629, -0.026268424466252327, -0.0212111659348011, 0.02086101844906807, -0.010809938423335552, 0.00468920823186636, -0.011629005894064903, -0.027061881497502327, -0.054431717842817307, -0.050138700753450394, -0.04546745866537094, -0.01574212871491909, -0.06856438517570496, 0.014576026238501072, 0.0065697794780135155, -0.018497668206691742, 0.029972290620207787, 0.04005260393023491, -0.036439135670661926, -0.03140198066830635, -0.05069468542933464, -0.0348789356648922, -0.011450582183897495, 0.003286773571744561, 0.020584354177117348, -0.00016331860388163477, -0.016259199008345604, 0.03321816027164459, 0.002201325260102749, -0.011423204094171524, 0.029279544949531555, 0.011530430987477303, -0.08132603019475937, 0.0206393264234066, -0.03660149872303009, 0.0008678514277562499, 0.02394683100283146, -0.00814103800803423, 0.03303922340273857, 0.04864088073372841, 0.04928865283727646, 0.021006369963288307, -0.022947583347558975, -0.008519490249454975, -0.00032050060690380633, 0.026224955916404724, -0.011328795924782753, 0.014412160031497478, -0.005450315773487091, 0.004144098609685898, 0.0452890619635582, 0.0351254865527153, 0.006012164056301117, 0.004393387120217085, -0.012326491065323353, 0.001026023761369288, -0.009516984224319458, 0.05054968222975731, -0.04889235273003578, 0.021840402856469154, -0.05518832430243492, 0.02758060023188591, 0.04249430447816849, 0.005858954973518848, 0.06223350390791893, -0.0638561025261879, 0.016677917912602425, 0.02901490405201912, -0.004702152218669653, -0.04670862480998039, 0.01477662194520235, -0.02125970833003521, 0.029566586017608643, -0.012374375946819782, 0.015888012945652008, 0.025815598666667938, -0.08238177001476288, -0.016098376363515854, -0.01051053125411272, 0.0051363445818424225, 0.020007790997624397, 0.06637850403785706, 0.034842438995838165, 0.035698652267456055, 0.017917653545737267, 0.0018473744858056307, -0.015933029353618622, 0.02700994536280632, -0.05433959886431694, -0.01877487450838089, 0.027571527287364006, -0.045185789465904236, -0.05766483396291733, -0.03188285231590271, 0.05457542836666107, 0.044907912611961365, -0.017221111804246902, 0.03328115493059158, -0.019558679312467575, -0.06028754264116287, -0.0468212254345417, -0.01662241294980049, -0.0118188401684165, 0.04882274940609932, 0.08105798065662384, -0.040486808866262436, -0.001178020960651338, -0.0026874772738665342, -0.0033549247309565544, 0.0055409749038517475, 0.009863829240202904, -0.05438718572258949, 0.01444076094776392, 0.005041934549808502, 0.00921590905636549, -0.04423264041543007, 0.037467144429683685, 0.03261793777346611, -0.03244367614388466, -0.005075026769191027, -0.05024503171443939, 0.017617028206586838, -0.011731886304914951, 0.015155517496168613, 0.04872771352529526, 0.05138660594820976, 0.026043441146612167, 0.03922517970204353, -0.03702770918607712, 0.03064761310815811, -0.05706554651260376, -0.07030019164085388, -0.02374078892171383, 0.057254608720541, -0.011248073540627956, -0.07244314253330231, 0.01578783616423607, -0.02960800752043724, 0.031091298907995224, 0.003726779483258724, 0.030188314616680145, 0.01156469527631998, -0.06594249606132507, 0.022627800703048706, 0.024687765166163445, -0.017772722989320755, 0.01884855516254902, -0.002336411504074931, 0.0017022518441081047, -0.009117395617067814, 0.05316498130559921, 0.04659329727292061, 0.0032490475568920374, -0.0001062794981407933, -0.021289454773068428, 0.05233866721391678, 0.09068989753723145, -0.04358896613121033, -0.04722711816430092, -0.015377542935311794, 0.01601327583193779, 0.006642659194767475, -0.04243401437997818, -0.02952932007610798, 0.013178657740354538, -0.08943364769220352, -0.02089502662420273, 0.038566529750823975, 0.10755427926778793, -0.03712683543562889, 0.04815644025802612, -0.020096030086278915, 0.05472574383020401, 0.006874546874314547, -0.06340470910072327, 0.01925588585436344, -0.042892225086688995, -0.016800375655293465, 0.041116002947092056, -0.0041697206906974316, -0.04698317497968674, -0.05399405583739281, 0.017251092940568924, 0.0019089796114712954, 0.0851127952337265, -0.06602918356657028, 0.018021972849965096, 0.0036433974746614695, 0.0024873141665011644, -0.0015141104813665152, 0.09169290959835052, -0.04050770774483681, -0.033587150275707245, -0.01481394749134779, -0.04238201677799225, 0.01643509417772293, -0.020402194932103157, 0.008099728263914585, -0.0164310522377491, 0.01761423610150814, 0.0010457595344632864, -0.03235039487481117, 0.04346689209342003, -0.02391720935702324, -0.018472256138920784, -0.004948226269334555, 0.0023900980595499277, 0.00697126192972064, 0.050360310822725296, -0.013950875028967857, -0.023293305188417435, -0.022260567173361778, -0.006953311152756214, 0.06126503273844719, 0.05094367265701294, -0.03644757717847824, -0.0015025046886876225, 0.09964676201343536, -0.023173600435256958, 0.0031793031375855207, 0.04212752729654312, -0.057304903864860535, 0.01650194078683853, -0.013311697170138359, -9.181034693028778e-05, -0.04179459810256958, 0.028513645753264427, 0.010708128102123737, 0.01056505087763071, -0.01817418821156025, 0.05451732128858566, -0.009201749227941036, -0.061716459691524506, 0.036107372492551804, 0.04885749891400337, -0.016011597588658333, 0.04573917016386986, -0.06891857832670212, -0.02581639587879181, 0.01812288537621498, 0.029460648074746132, 0.049466609954833984, -0.08765674382448196, -0.024940719828009605, 0.0016066007083281875, -0.02055894024670124, -0.0027394001372158527, -0.07464182376861572, -0.08832445740699768, -0.028485046699643135, 0.0040590460412204266, -0.031589630991220474, 0.010698746889829636, -0.042845357209444046, -0.012326456606388092, -0.05233198404312134, -0.009857871569693089, 0.016943302005529404, -0.003298108698800206, 0.0697084441781044, 0.033323682844638824, -0.011046018451452255, -0.08425558358430862, -0.022533468902111053, -0.006890797987580299, 0.01605677418410778, -0.005304170772433281, 0.0659417137503624, -0.03578830882906914, -0.0450858399271965, -0.05894041433930397, -0.03609079867601395, -0.023594161495566368, 0.034131329506635666, -0.03594617918133736, 0.08071956783533096, 0.0036493465304374695, -0.016609445214271545, -0.018426958471536636, 0.01036591175943613, 0.003615889698266983, 0.01994279958307743, -0.05725527182221413, 0.005692410748451948, -0.024719757959246635, -0.023795533925294876, 0.022395258769392967, -0.07980234920978546, -0.012945549562573433, -0.014991327188909054, 0.04471443593502045, 0.0009144922369159758, -0.05989212542772293, -0.0022200646344572306, 0.01460306067019701, 0.010560426861047745, -0.0024984676856547594, -0.06247343868017197, 0.060136549174785614, -0.006643263623118401, 0.04445251449942589, -0.009480167180299759, -0.029927851632237434, -0.07070855051279068, -0.01358361542224884, 0.04870704561471939, 0.051828429102897644, -0.016933104023337364, 0.04223068058490753, -0.048038236796855927, 0.013557263650000095, 0.03547244518995285, -0.010453080758452415, -0.056649547070264816, -0.035912465304136276, -0.008145024068653584, 0.07846105098724365, -0.03876105323433876, 0.04742784425616264, -0.05143113434314728, 0.0041244253516197205, -0.01515258476138115, 0.00022681182599626482, -0.023532507941126823, 0.03247159346938133, -0.01324760913848877, -0.009855647571384907, 0.0004265636089257896, -0.015857962891459465, -0.032955657690763474, -0.00629359669983387, -0.04322763532400131, 0.030259422957897186, -0.002775720553472638, -0.012627456337213516, -0.007023730780929327, 0.0018536102725192904, 0.013921034522354603, 0.06209789216518402, 0.02255706489086151, -0.007858683355152607, -0.024828234687447548, -0.040207114070653915, 0.023270156234502792, -0.026685653254389763, -0.018743177875876427, 0.014090894721448421, -0.015361635014414787, 0.0562598891556263, 0.019094238057732582, -0.02631131000816822, 0.021990932524204254, 0.0057479627430438995, 0.041637491434812546, -0.028449075296521187, -0.05805305019021034, -0.011742684058845043, 0.012752009555697441, 0.0730210468173027, 0.04705854132771492, 0.06558779627084732, 0.020407669246196747, -0.03155176714062691, 0.07836189866065979, 0.06430179625749588, -0.07246341556310654, -0.02276347205042839, 0.059414997696876526, 0.008830620907247066, -0.007990331389009953, -0.007202767301350832, -0.046110522001981735, -0.00043050613021478057, 0.013297230936586857, 0.07456308603286743, 0.007264146115630865, 0.04559466987848282, -0.0011211144737899303, 0.015874041244387627, -0.018780425190925598, -0.045818034559488297]"
