Afternoon Delight,"Krabmeat Salad krabmeat, served on a bed of mixed greens, garnished with tomato wedges, broccoli buds, onions, mushrooms,  lemon wedge, alfalfa sprouts and fresh pineapple.Neptune &amp; Fruit krab salad, with fresh strawberries, cantaloupe, honeydew melon, fresh pineapple, bananas, apple wedges and orange wedges garnished with frozen yogurt.Chicken &amp; Fruit chicken salad, with fresh strawberries, cantaloupe,  honeydew melon, fresh pineapple, bananas, apple wedges and orange wedges garnished with frozen yogurt.Tuna &amp; Fruit albacore tuna salad, with fresh strawberries, cantaloupe,  honeydew melon, fresh pineapple, bananas, apple wedges and orange wedges garnished with frozen yogurt.Chicken &amp; Vegetable chicken salad, served on a bed of mixed greens,  accompanied with tomato wedges, cauliflower, red onions,  broccoli buds, cantaloupe, egg, black olives and alfalfa sprouts.Tuna &amp; Vegetable albacore tuna salad, served on a bed of mixed greens,  accompanied with tomato wedges, cauliflower, red onions,  broccoli buds, cantaloupe, egg, black olives and alfalfa sprouts.Lemon Chicken Salad marinated chicken breast served hot over mixed greens with red onions and alfalfa sprouts. garnished with tomato wedges, strawberries and oranges.Chefs Salad breast of turkey, baked ham and swiss cheese served on a bed of mixed greens with tomato wedges, broccoli buds,  sprouts, sunflower seeds and a hard boiled egg.A.d. House Salad a bed of mixed greens with mushrooms, red onions, broccoli buds, cauliflower, tomato wedges, topped with cheddar cheese, alfalfa sprouts and sunflower seeds.Veggie Nacho Salad a bed of nacho chips, covered in melted swiss and cheddar cheeses, chopped lettuce, tomatoes, red onions, with a side of avocado blend and vegetarian refried beans.Beef Nacho Salad a bed of nacho chips, covered in spiced ground beef, melted swiss and cheddar cheeses, chopped lettuce, tomatoes, and red onions. with a side of vegetarian refried beans.Chicken Nacho Salad a bed of nacho chips covered with seasoned chicken, melted swiss and cheddar cheeses, chopped lettuce, tomatoes, and red onions. with a side of vegetarian refried beans.Large Salad Bar help yourself to our assortment of fresh greens, condiments,  salads and dressings.Small Salad Bar NoneThe Famous Veggie Bake Stuffed Potato a baked potato stuffed with broccoli, cauliflower and zucchini, blended with sour cream, cream cheese, swiss and cheddar cheeses. topped with alfalfa sprouts, sunflower seeds and tomato.Baked Lasagna freshly made tomato, spinach and egg pasta layered with zucchini, mushrooms, spinach leaves, broccoli, asparagus,  onions, ricotta cheese, black olives, topped with our marinara sauce and mozzarella cheese. served with soup or salad.Spinach &amp; Mushroom Quiche spinach leaves, mushrooms, tomato, swiss, cheddar,  parmesan, ricotta, feta cheese and sunflower seeds. served with a cup of soup or a small tossed salad.Quiche Of The Day served with a cup of soup or a small tossed salad.Veggie Bagel a garlic bagel with cream cheese, hummus, carrots, red onions, sprouts, lettuce and tomatoes.Turkey Lavash turkey breast, swiss cheese, lettuce, tomatoes, alfalfa sprouts and honey mustard rolled in a flavored lavash.B.l.t. bacon, lettuce and tomatoes with mayonnaise on whole wheat bread. also available with turkey bacon.Egg Salad Florentine egg salad and chopped spinach leaves served on our whole wheat bread with lettuce and tomato.Grilled Turkey turkey, swiss cheese, coleslaw and thousand island dressing on grilled challah.Rueben corned beef, swiss cheese, sauerkraut and thousand island dressing on grilled pumpernickel.Patty Melt roast beef and cheddar cheese served hot on grilled sourdough bread.Grilled Cheese swiss and cheddar cheeses on grilled sourdough with a side of lettuce and tomato.Hot Fudge Brownie Delight frozen yogurt served on a fresh baked brownie, topped with hot fudge and whipped cream.The Split Personality two flavors of frozen yogurt, served with a split banana,  strawberries, blueberries, pineapple and whipped cream.The Berry Patch your choice of frozen yogurt, surrounded by strawberries,  blueberries and raspberries.The Greatest Hot Fudge frozen yogurt, hot fudge and real whipped cream.Fruit Plate an assortment of fresh fruits with frozen yogurt and low fat granola.Frozen Yogurt Sundaes strawberry, blueberry, raspberry, pineapple, banana or low fat granola.Oreo Sundaes NoneThe Muffin Delight a hot split bran muffin filled with your choice of frozen yogurt.Our Famous Fresh Bran Muffins selections change day by dayLemon Meringue Pie NoneFresh Baked Carrot Cake NoneBrownie the bestChocolate Chip Cookies None",0,"[-0.041676197201013565, 0.012206010520458221, -0.029018230736255646, 0.03793391212821007, -0.005772190168499947, 0.02878597378730774, -0.017898807302117348, 0.029296550899744034, 0.013771255500614643, 0.05806437507271767, 0.039723534137010574, 0.053655557334423065, 0.010674461722373962, -0.022753210738301277, 0.028024401515722275, -0.046281713992357254, 0.027013622224330902, -0.06281805038452148, 0.04324214160442352, 0.029950939118862152, 0.03414921835064888, -0.024303097277879715, 0.03529281169176102, 0.015330149792134762, 0.08698467910289764, -0.00641685351729393, 0.001315143657848239, -0.027334537357091904, -0.024132438004016876, 0.017886850982904434, 0.016640957444906235, 0.08067923039197922, 0.043439991772174835, -0.06091243028640747, 0.03665480762720108, 0.004094668664038181, 0.02620268613100052, -0.028216639533638954, 0.018751513212919235, 0.029907356947660446, 0.02274269610643387, 0.03192035108804703, 0.011389302089810371, -0.04444638267159462, 0.05844079703092575, -0.030488504096865654, -0.006651993375271559, -0.036554496735334396, 0.02353917434811592, 0.008893194608390331, 0.02292477898299694, -0.016096817329525948, 0.02099844068288803, -0.048889677971601486, 0.022858036682009697, 0.02275710180401802, -0.02827702835202217, -0.027932610362768173, -0.021488884463906288, 0.003786474699154496, -0.08747868239879608, 0.014822009950876236, -0.03806125372648239, -0.010701068677008152, -0.006359412334859371, 0.042233627289533615, -0.01661287434399128, 0.07888845354318619, -0.04500686004757881, -0.024656686931848526, -0.016341831535100937, 0.005634802393615246, 0.00404268829151988, -0.026249166578054428, 0.09234604239463806, -0.06061944365501404, 0.012492801994085312, 0.04545440897345543, -0.034973349422216415, -0.010428371839225292, -0.009570208378136158, 0.013277324847877026, 0.0019612950272858143, 0.029438180848956108, -0.015514560043811798, -0.02574019692838192, 0.005719357635825872, -0.039340611547231674, -0.04907747358083725, 0.07613267749547958, -0.06827797740697861, 0.0023035979829728603, 0.059146568179130554, 0.03108759969472885, -0.060460787266492844, 0.030149709433317184, -0.04719984531402588, 0.0638895258307457, 0.0587010383605957, 0.058835215866565704, -0.06324100494384766, 0.013852855190634727, 0.029042042791843414, 0.04078514128923416, -0.048299502581357956, -0.02870446816086769, -0.04354020208120346, 0.027869805693626404, -0.02332407236099243, 0.05234988033771515, -0.022517038509249687, 0.01425784919410944, 0.046901553869247437, 0.039134059101343155, -0.005442267749458551, 0.03249224275350571, 0.024623896926641464, -0.012589997611939907, -0.05813388153910637, -0.009280241094529629, -0.036972854286432266, 0.019348114728927612, -0.023496251553297043, -0.004958185367286205, -0.0006969791138544679, -0.03312729671597481, 0.01609799824655056, 0.04874555394053459, 0.006641113664954901, -0.04117221757769585, -0.04952763766050339, -0.0032680893782526255, 0.01258036494255066, 0.011884964071214199, 0.021507039666175842, 0.08037382364273071, -0.0012605837546288967, -0.008243904449045658, -0.0033726722467690706, 0.008464930579066277, -0.03891932591795921, -0.03193733096122742, -0.022821636870503426, -0.007859858684241772, 0.004812757950276136, -0.042566459625959396, 0.02450619824230671, 0.004733473528176546, -0.001098195556551218, 0.05219116061925888, 0.0007402646588161588, 0.07013267278671265, -0.07440775632858276, -0.03046046383678913, -0.020169084891676903, -0.0021029070485383272, -0.020227910950779915, -0.01671452447772026, 0.0366714708507061, 0.008669414557516575, 0.040025509893894196, -0.02893400937318802, -0.002700645010918379, -0.050511352717876434, -0.0037267908919602633, -0.015817485749721527, -0.014708837494254112, -0.016823476180434227, 0.004494536202400923, 0.022682564333081245, 0.0025448626838624477, -0.019232720136642456, 0.02492680214345455, -0.0015252571320161223, 0.05358647182583809, -0.0506281815469265, 0.02827823907136917, -0.0025115194730460644, 0.036234959959983826, 0.028866199776530266, -0.029458364471793175, -0.009364045225083828, 0.020692456513643265, 0.008759423159062862, 0.01817336492240429, -0.016849858686327934, 0.019440393894910812, -0.05739637464284897, 0.0700230598449707, 0.07790998369455338, -0.03263932466506958, 0.008779836818575859, 0.003399621695280075, 0.05773460865020752, 0.02660861797630787, -0.02475571073591709, -0.03994135931134224, -0.01586678996682167, 0.09598411619663239, -0.017103958874940872, 0.015855591744184494, 0.004264838993549347, -0.018606290221214294, -0.019378790631890297, -0.025049978867173195, -0.02535880170762539, 0.025291096419095993, -0.03166459873318672, 0.04886576160788536, 0.02252429537475109, 0.0014711023541167378, 0.018513748422265053, 0.03249356523156166, -0.038179658353328705, 0.06623736023902893, 0.04075804725289345, 0.010102286003530025, -0.014728892594575882, 0.02427198737859726, -0.020841557532548904, 0.023277074098587036, 0.03428322449326515, -0.011813314631581306, 0.012586910277605057, -0.03909166902303696, 0.01795450784265995, -0.05120975896716118, -0.010687834583222866, -0.05213930085301399, 0.04896480590105057, 0.040639717131853104, -0.054224297404289246, -0.032307807356119156, -0.04727136716246605, -0.038581982254981995, 0.03500102087855339, -0.02404792234301567, 0.036460720002651215, 0.010263516567647457, 0.017369545996189117, 0.010143043473362923, 0.029012469574809074, -0.07990988343954086, -0.0375346802175045, 0.02142786793410778, -0.04474727436900139, 0.00526133319362998, -0.029627755284309387, 0.043196357786655426, 0.0033424829598516226, -0.004941083490848541, 0.04578030854463577, 0.05389125272631645, -0.03358641266822815, 0.02020042948424816, -0.014345967210829258, -0.01426343061029911, -0.014489704743027687, 0.004721224308013916, 0.02425101026892662, -0.01021361444145441, -0.033642858266830444, 0.07769879698753357, -0.01876206509768963, -0.03193807229399681, 0.07102005183696747, 0.00790977943688631, -0.009479236789047718, -0.02804497815668583, -0.03284788876771927, -0.034171417355537415, 0.004945272579789162, 0.009118710644543171, -0.04868544638156891, -0.05950836092233658, -0.009327861480414867, -0.08453945815563202, 0.024828646332025528, -0.006946482229977846, -0.0049455417320132256, 0.01157750841230154, 0.020166855305433273, -0.11010584980249405, -0.029661696404218674, 0.0340944342315197, 0.0022100270725786686, 0.041489385068416595, -0.027897488325834274, -0.02298254519701004, 0.04853774979710579, -0.008157438598573208, 0.08903072774410248, -0.03690203279256821, 0.0077448999509215355, -0.03099897876381874, 0.0164822768419981, 0.0042677149176597595, 0.04572457820177078, 0.005265514831990004, 0.009186065755784512, 0.023862484842538834, 0.00836960319429636, 0.0039013137575238943, 0.022070277482271194, -0.013973441906273365, -0.02636384218931198, -0.016574548557400703, -0.02927267737686634, -0.014144322834908962, -0.052588652819395065, -0.09258213639259338, 0.027927840128540993, 0.023117471486330032, 0.05146445333957672, -0.05954865738749504, -0.02193453349173069, 0.06708890199661255, -0.013959584757685661, -0.019067546352744102, -0.0012948871590197086, -0.0028368376661092043, 0.0340874157845974, -0.00013630383182317019, -0.004691176116466522, 0.0033316011540591717, -0.010803481563925743, 0.020822497084736824, -0.018033122643828392, 0.03450506180524826, 0.00040615335456095636, 0.016368824988603592, 0.021999746561050415, -0.00221045920625329, -0.020709427073597908, -0.010894867591559887, 0.04756660759449005, 0.002440521027892828, 0.012834609486162663, 0.017373517155647278, 0.0294503141194582, -0.0004981519305147231, 0.013610538095235825, -0.03554805368185043, -0.024175111204385757, -0.022316215559840202, 0.0116008585318923, -0.03582121804356575, -0.008637608028948307, -0.04148009791970253, -0.004849101882427931, -0.03567301109433174, -0.04356731101870537, 0.06619056314229965, 0.020302725955843925, 0.02937728352844715, -0.019793525338172913, 0.020011242479085922, 0.0240308940410614, -0.013447169214487076, 0.0056352633982896805, 0.06640604883432388, 0.0668216422200203, -0.0427711121737957, -0.03467988967895508, 0.02777791954576969, -0.008289477787911892, 0.03535245358943939, 0.012754975818097591, 0.03591887652873993, 0.0008418590878136456, -0.036688175052404404, 0.002711228094995022, -0.01319929864257574, -0.049304988235235214, 0.0028694637585431337, 0.047604743391275406, -0.0013857418671250343, -0.04532838985323906, -0.011213578283786774, -0.07631316035985947, -0.021273110061883926, -0.012793483212590218, 0.005249150563031435, 0.0244874469935894, -0.0801488533616066, -0.020576339215040207, -0.028818877413868904, 0.0015557046281173825, -0.026268407702445984, -0.021211186423897743, 0.020861003547906876, -0.010809911414980888, 0.00468921335414052, -0.01162900123745203, -0.02706187032163143, -0.05443171039223671, -0.05013870447874069, -0.045467451214790344, -0.015742097049951553, -0.06856437027454376, 0.014576015993952751, 0.006569808814674616, -0.018497681245207787, 0.02997228130698204, 0.040052630007267, -0.036439135670661926, -0.03140196204185486, -0.05069465935230255, -0.0348789244890213, -0.011450554244220257, 0.0032867786940187216, 0.020584357902407646, -0.00016333450912497938, -0.016259200870990753, 0.033218204975128174, 0.0022013273555785418, -0.011423197574913502, 0.02927953377366066, 0.011530422605574131, -0.08132600784301758, 0.020639358088374138, -0.03660145774483681, 0.0008678665035404265, 0.023946817964315414, -0.008141045458614826, 0.033039238303899765, 0.04864088073372841, 0.04928866773843765, 0.021006358787417412, -0.022947590798139572, -0.00851950142532587, -0.00032052514143288136, 0.026224933564662933, -0.011328811757266521, 0.014412187039852142, -0.005450321361422539, 0.004144108854234219, 0.0452890619635582, 0.035125479102134705, 0.00601213239133358, 0.00439338618889451, -0.012326488271355629, 0.001026025041937828, -0.009516977705061436, 0.050549671053886414, -0.04889237880706787, 0.02184036746621132, -0.05518829822540283, 0.027580613270401955, 0.04249429702758789, 0.005858965218067169, 0.06223350018262863, -0.0638561099767685, 0.016677921637892723, 0.029014931991696358, -0.004702151753008366, -0.04670858755707741, 0.01477664615958929, -0.021259715780615807, 0.029566626995801926, -0.012374340556561947, 0.015888012945652008, 0.025815607979893684, -0.0823817253112793, -0.016098352149128914, -0.010510532185435295, 0.005136353429406881, 0.0200077835470438, 0.06637854129076004, 0.03484242036938667, 0.03569866344332695, 0.017917660996317863, 0.0018473902018740773, -0.01593301258981228, 0.027009952813386917, -0.05433962121605873, -0.018774857744574547, 0.02757149003446102, -0.04518578201532364, -0.05766482651233673, -0.03188285976648331, 0.05457543209195137, 0.04490790143609047, -0.01722109504044056, 0.033281151205301285, -0.019558684900403023, -0.06028752401471138, -0.04682121425867081, -0.016622429713606834, -0.011818853206932545, 0.04882274940609932, 0.08105795085430145, -0.04048679396510124, -0.001178029808215797, -0.0026875114999711514, -0.0033549268264323473, 0.005540924146771431, 0.009863830171525478, -0.0543871745467186, 0.014440764673054218, 0.005041944328695536, 0.009215899743139744, -0.04423266276717186, 0.037467148154973984, 0.03261793032288551, -0.032443705946207047, -0.005075048189610243, -0.05024503171443939, 0.01761707477271557, -0.011731921695172787, 0.015155506320297718, 0.04872770234942436, 0.05138656869530678, 0.026043428108096123, 0.03922513872385025, -0.03702773153781891, 0.0306476429104805, -0.05706555396318436, -0.0703001543879509, -0.02374078892171383, 0.057254597544670105, -0.01124807819724083, -0.07244313508272171, 0.01578781008720398, -0.029608024284243584, 0.03109131008386612, 0.0037267780862748623, 0.030188297852873802, 0.011564689688384533, -0.06594248861074448, 0.0226278118789196, 0.024687759578227997, -0.017772739753127098, 0.018848586827516556, -0.002336426405236125, 0.0017022403189912438, -0.009117408655583858, 0.05316499248147011, 0.046593282371759415, 0.0032490440644323826, -0.00010628542077029124, -0.02128947526216507, 0.05233864486217499, 0.09068985283374786, -0.043588973581790924, -0.04722712188959122, -0.015377551317214966, 0.016013283282518387, 0.006642627529799938, -0.04243404045701027, -0.029529327526688576, 0.013178679160773754, -0.08943360298871994, -0.02089502103626728, 0.038566526025533676, 0.10755425691604614, -0.037126846611499786, 0.04815644025802612, -0.02009606547653675, 0.0547257736325264, 0.006874565500766039, -0.06340470910072327, 0.01925588957965374, -0.0428922064602375, -0.016800351440906525, 0.04111601039767265, -0.004169713705778122, -0.04698319733142853, -0.05399402603507042, 0.017251111567020416, 0.00190895760897547, 0.0851127952337265, -0.06602919846773148, 0.018021969124674797, 0.0036434046924114227, 0.0024873188231140375, -0.0015141190961003304, 0.09169289469718933, -0.04050769284367561, -0.03358713537454605, -0.01481392327696085, -0.04238199442625046, 0.01643509604036808, -0.020402226597070694, 0.008099708706140518, -0.01643107645213604, 0.017614251002669334, 0.0010457764146849513, -0.032350391149520874, 0.04346686601638794, -0.023917190730571747, -0.018472246825695038, -0.004948193673044443, 0.0023900899104774, 0.006971245631575584, 0.05036027356982231, -0.013950875028967857, -0.023293305188417435, -0.02226058766245842, -0.006953312549740076, 0.0612649992108345, 0.05094365030527115, -0.03644757717847824, -0.0015024715103209019, 0.09964680671691895, -0.023173606023192406, 0.003179308259859681, 0.042127493768930435, -0.05730491131544113, 0.01650194823741913, -0.013311684131622314, -9.178461914416403e-05, -0.04179460555315018, 0.028513623401522636, 0.01070813462138176, 0.010565062053501606, -0.018174221739172935, 0.054517317563295364, -0.0092017762362957, -0.061716463416814804, 0.036107387393713, 0.04885750263929367, -0.016011590138077736, 0.045739173889160156, -0.06891857832670212, -0.025816410779953003, 0.018122907727956772, 0.02946065366268158, 0.049466609954833984, -0.08765672892332077, -0.02494070865213871, 0.0016066067619249225, -0.02055896818637848, -0.0027393975760787725, -0.07464182376861572, -0.08832451701164246, -0.028485026210546494, 0.004059048369526863, -0.031589627265930176, 0.010698729194700718, -0.04284531995654106, -0.012326431460678577, -0.052331987768411636, -0.00985786970704794, 0.016943274065852165, -0.003298108698800206, 0.0697084441781044, 0.03332366794347763, -0.011045999825000763, -0.08425556868314743, -0.022533461451530457, -0.0068907951936125755, 0.01605677604675293, -0.00530416751280427, 0.06594173610210419, -0.035788293927907944, -0.0450858436524868, -0.058940403163433075, -0.036090828478336334, -0.023594165220856667, 0.03413132205605507, -0.03594620153307915, 0.08071957528591156, 0.0036493628285825253, -0.016609463840723038, -0.01842694915831089, 0.010365931317210197, 0.003615906462073326, 0.019942758604884148, -0.057255275547504425, 0.005692418199032545, -0.02471974492073059, -0.02379554510116577, 0.022395238280296326, -0.07980237156152725, -0.012945538386702538, -0.014991329982876778, 0.04471445828676224, 0.0009144827490672469, -0.05989212915301323, -0.0022200641687959433, 0.01460306253284216, 0.010560407303273678, -0.002498441142961383, -0.06247342377901077, 0.06013653054833412, -0.006643260829150677, 0.04445250704884529, -0.00948015134781599, -0.029927868396043777, -0.07070857286453247, -0.013583624735474586, 0.04870704561471939, 0.051828447729349136, -0.01693311706185341, 0.04223066195845604, -0.04803824424743652, 0.013557281345129013, 0.03547243773937225, -0.010453077033162117, -0.056649528443813324, -0.03591247648000717, -0.008144984021782875, 0.07846102118492126, -0.03876105695962906, 0.04742787033319473, -0.05143113434314728, 0.004124445375055075, -0.015152573585510254, 0.0002268111566081643, -0.02353251352906227, 0.03247160091996193, -0.013247582130134106, -0.009855642914772034, 0.0004265664902050048, -0.015857968479394913, -0.032955702394247055, -0.00629357760772109, -0.0432276576757431, 0.03025946393609047, -0.002775716595351696, -0.01262747123837471, -0.00702372333034873, 0.0018535845447331667, 0.013921048492193222, 0.06209788843989372, 0.022557053714990616, -0.007858699187636375, -0.024828216060996056, -0.04020713269710541, 0.0232701376080513, -0.026685599237680435, -0.018743183463811874, 0.014090890996158123, -0.015361630357801914, 0.056259896606206894, 0.01909424550831318, -0.026311315596103668, 0.021990932524204254, 0.005747955292463303, 0.04163749888539314, -0.028449077159166336, -0.05805303901433945, -0.011742675676941872, 0.012752028182148933, 0.0730210468173027, 0.04705855995416641, 0.06558777391910553, 0.020407697185873985, -0.03155172988772392, 0.0783618912100792, 0.06430178880691528, -0.07246342301368713, -0.022763460874557495, 0.059414997696876526, 0.008830618113279343, -0.007990337908267975, -0.0072027756832540035, -0.04611053690314293, -0.0004305332258809358, 0.01329721324145794, 0.07456309348344803, 0.007264146115630865, 0.04559465870261192, -0.001121127512305975, 0.015874074772000313, -0.018780430778861046, -0.04581806808710098]"
